id,obs_tombo,tombo_tipo
39140,unicata,UNICATA
39141,unicata,UNICATA
39142,duplicata,DUPLICATA
39143,unicata,UNICATA
39144,unicata,UNICATA
39145,unicata,UNICATA
39146,unicata,UNICATA
39147,duplicata,DUPLICATA
39148,duplicata,DUPLICATA
39149,unicata,UNICATA
39150,duplicata,DUPLICATA
39151,unicata,UNICATA
39152,unicata,UNICATA
39153,duplicata,DUPLICATA
39154,unicata,UNICATA
39155,duplicata,DUPLICATA
39156,unicata,UNICATA
39157,duplicata,DUPLICATA
39158,unicata,UNICATA
39159,unicata,UNICATA
39160,duplicata,DUPLICATA
39161,duplicata,DUPLICATA
39162,unicata,UNICATA
39163,duplicata,DUPLICATA
39164,duplicata,DUPLICATA
39165,unicata,UNICATA
39166,unicata,UNICATA
39167,unicata,UNICATA
39168,duplicata,DUPLICATA
39169,unicata,UNICATA
39170,unicata,UNICATA
39171,unicata,UNICATA
39172,unicata,UNICATA
39173,unicata,UNICATA
39174,unicata,UNICATA
39175,unicata,UNICATA
39176,unicata,UNICATA
39177,unicata,UNICATA
39178,duplicata,DUPLICATA
39179,duplicata,DUPLICATA
39180,unicata,UNICATA
39181,unicata,UNICATA
39182,unicata,UNICATA
39183,unicata,UNICATA
39184,unicata,UNICATA
39185,unicata,UNICATA
39186,unicata,UNICATA
39187,duplicata,DUPLICATA
39188,unicata,UNICATA
39189,unicata,UNICATA
39190,unicata,UNICATA
39191,unicata,UNICATA
39192,duplicata,DUPLICATA
39193,unicata,UNICATA
39194,unicata,UNICATA
39195,unicata,UNICATA
39196,unicata,UNICATA
39197,unicata,UNICATA
39198,duplicata,DUPLICATA
39199,duplicata,DUPLICATA
39200,unicata,UNICATA
39201,unicata,UNICATA
39202,unicata,UNICATA
39203,unicata,UNICATA
39204,duplicata,DUPLICATA
39205,unicata,UNICATA
39206,unicata,UNICATA
39207,unicata,UNICATA
39208,unicata,UNICATA
39209,duplicata,DUPLICATA
39210,unicata,UNICATA
39211,unicata,UNICATA
39212,unicata,UNICATA
39213,unicata,UNICATA
39214,unicata,UNICATA
39215,unicata,UNICATA
39216,unicata,UNICATA
39217,unicata,UNICATA
39218,duplicata,DUPLICATA
39219,unicata,UNICATA
39220,unicata,UNICATA
39221,duplicata,DUPLICATA
39222,unicata,UNICATA
39223,unicata,UNICATA
39224,unicata,UNICATA
39225,unicata,UNICATA
39226,unicata,UNICATA
39227,unicata,UNICATA
39228,unicata,UNICATA
39229,unicata,UNICATA
39230,unicata,UNICATA
39231,duplicata,DUPLICATA
39232,unicata,UNICATA
39233,unicata,UNICATA
39234,unicata,UNICATA
39235,duplicata,DUPLICATA
39236,duplicata,DUPLICATA
39237,duplicata,DUPLICATA
39238,unicata,UNICATA
39239,unicata,UNICATA
39240,duplicata,DUPLICATA
39241,unicata,UNICATA
39242,duplicata,DUPLICATA
39243,unicata,UNICATA
39244,unicata,UNICATA
39245,unicata,UNICATA
39246,duplicata,DUPLICATA
39247,duplicata,DUPLICATA
39248,unicata,UNICATA
39249,duplicata,DUPLICATA
39250,unicata,UNICATA
39251,unicata,UNICATA
39252,unicata,UNICATA
39253,unicata,UNICATA
39254,unicata,UNICATA
39255,unicata,UNICATA
39256,unicata,UNICATA
39257,unicata,UNICATA
39258,unicata,UNICATA
39259,unicata,UNICATA
39260,unicata,UNICATA
39261,duplicata,DUPLICATA
39262,unicata,UNICATA
39263,unicata,UNICATA
39264,unicata,UNICATA
39265,unicata,UNICATA
39266,unicata,UNICATA
39267,unicata,UNICATA
39268,unicata,UNICATA
39269,unicata,UNICATA
39270,unicata,UNICATA
39271,unicata,UNICATA
39272,duplicata,DUPLICATA
39273,unicata,UNICATA
39274,unicata,UNICATA
39275,unicata,UNICATA
39276,unicata,UNICATA
39277,unicata,UNICATA
39278,unicata,UNICATA
39279,unicata,UNICATA
39280,unicata,UNICATA
39281,unicata,UNICATA
39282,duplicata,DUPLICATA
39283,unicata,UNICATA
39284,unicata,UNICATA
39285,unicata,UNICATA
39286,unicata,UNICATA
39287,unicata,UNICATA
39288,unicata,UNICATA
39289,unicata,UNICATA
39290,unicata,UNICATA
39291,unicata,UNICATA
39292,duplicata,DUPLICATA
39293,unicata,UNICATA
39294,unicata,UNICATA
39295,unicata,UNICATA
39296,unicata,UNICATA
39297,unicata,UNICATA
39298,unicata,UNICATA
39299,unicata,UNICATA
39300,unicata,UNICATA
39301,unicata,UNICATA
39302,unicata,UNICATA
39303,unicata,UNICATA
39304,unicata,UNICATA
39305,unicata,UNICATA
39306,unicata,UNICATA
39307,unicata,UNICATA
39308,unicata,UNICATA
39309,unicata,UNICATA
39310,unicata,UNICATA
39311,unicata,UNICATA
39312,unicata,UNICATA
39313,unicata,UNICATA
39314,unicata,UNICATA
39315,unicata,UNICATA
39316,unicata,UNICATA
39317,unicata,UNICATA
39318,unicata,UNICATA
39319,duplicata,DUPLICATA
39320,unicata,UNICATA
39321,unicata,UNICATA
39322,duplicata,DUPLICATA
39323,duplicata,DUPLICATA
39324,unicata,UNICATA
39325,unicata,UNICATA
39326,duplicata,DUPLICATA
39327,duplicata,DUPLICATA
39328,duplicata,DUPLICATA
39329,duplicata,DUPLICATA
39330,duplicata,DUPLICATA
39331,duplicata,DUPLICATA
39332,duplicata,DUPLICATA
39333,unicata,UNICATA
39334,duplicata,DUPLICATA
39335,duplicata,DUPLICATA
39336,duplicata,DUPLICATA
39337,duplicata,DUPLICATA
39338,duplicata,DUPLICATA
39339,duplicata,DUPLICATA
39340,duplicata,DUPLICATA
39341,duplicata,DUPLICATA
39342,unicata,UNICATA
39343,unicata,UNICATA
39344,unicata,UNICATA
39345,unicata,UNICATA
39346,unicata,UNICATA
39347,duplicata,DUPLICATA
39348,duplicata,DUPLICATA
39349,unicata,UNICATA
39350,unicata,UNICATA
39351,unicata,UNICATA
39352,duplicata,DUPLICATA
39353,duplicata,DUPLICATA
39354,unicata,UNICATA
39355,unicata,UNICATA
39356,unicata,UNICATA
39357,unicata,UNICATA
39358,unicata,UNICATA
39359,unicata,UNICATA
39360,unicata,UNICATA
39361,duplicata,DUPLICATA
39362,duplicata,DUPLICATA
39363,duplicata,DUPLICATA
39364,unicata,UNICATA
39365,duplicata,DUPLICATA
39366,unicata,UNICATA
39367,unicata,UNICATA
39368,unicata,UNICATA
39369,duplicata,DUPLICATA
39370,unicata,UNICATA
39371,unicata,UNICATA
39372,duplicata,DUPLICATA
39373,unicata,UNICATA
39374,unicata,UNICATA
39375,duplicata,DUPLICATA
39376,unicata,UNICATA
39377,unicata,UNICATA
39378,duplicata,DUPLICATA
39379,unicata,UNICATA
39380,unicata,UNICATA
39381,unicata,UNICATA
39382,unicata,UNICATA
39383,unicata,UNICATA
39384,unicata,UNICATA
39385,unicata,UNICATA
39386,duplicata,DUPLICATA
39387,unicata,UNICATA
39388,unicata,UNICATA
39389,unicata,UNICATA
39390,unicata,UNICATA
39391,duplicata,DUPLICATA
39392,unicata,UNICATA
39393,unicata,UNICATA
39394,unicata,UNICATA
39395,unicata,UNICATA
39396,duplicata,DUPLICATA
39397,unicata,UNICATA
39398,unicata,UNICATA
39399,duplicata,DUPLICATA
39400,duplicata,DUPLICATA
39401,unicata,UNICATA
39402,unicata,UNICATA
39403,unicata,UNICATA
39404,duplicata,DUPLICATA
39405,duplicata,DUPLICATA
39406,duplicata,DUPLICATA
39407,duplicata,DUPLICATA
39408,unicata,UNICATA
39409,unicata,UNICATA
39410,unicata,UNICATA
39411,unicata,UNICATA
39412,unicata,UNICATA
39413,unicata,UNICATA
39414,unicata,UNICATA
39415,unicata,UNICATA
39416,unicata,UNICATA
39417,unicata,UNICATA
39418,unicata,UNICATA
39419,duplicata,DUPLICATA
39420,unicata,UNICATA
39421,unicata,UNICATA
39422,duplicata,DUPLICATA
39423,duplicata,DUPLICATA
39424,unicata,UNICATA
39425,duplicata,DUPLICATA
39426,unicata,UNICATA
39427,duplicata,DUPLICATA
39428,unicata,UNICATA
39429,unicata,UNICATA
39430,unicata,UNICATA
39431,unicata,UNICATA
39432,unicata,UNICATA
39433,duplicata,DUPLICATA
39434,unicata,UNICATA
39435,duplicata,DUPLICATA
39436,unicata,UNICATA
39437,unicata,UNICATA
39438,unicata,UNICATA
39439,unicata,UNICATA
39440,unicata,UNICATA
39441,unicata,UNICATA
39442,unicata,UNICATA
39443,unicata,UNICATA
39444,unicata,UNICATA
39445,unicata,UNICATA
39446,unicata,UNICATA
39447,unicata,UNICATA
39448,unicata,UNICATA
39449,duplicata,DUPLICATA
39450,duplicata,DUPLICATA
39451,unicata,UNICATA
39452,unicata,UNICATA
39453,unicata,UNICATA
39454,unicata,UNICATA
39455,unicata,UNICATA
39456,unicata,UNICATA
39457,duplicata,DUPLICATA
39458,duplicata,DUPLICATA
39459,duplicata,DUPLICATA
39460,unicata,UNICATA
39461,unicata,UNICATA
39462,unicata,UNICATA
39463,unicata,UNICATA
39464,unicata,UNICATA
39465,duplicata,DUPLICATA
39466,unicata,UNICATA
39467,duplicata,DUPLICATA
39468,unicata,UNICATA
39469,unicata,UNICATA
39470,unicata,UNICATA
39471,unicata,UNICATA
39472,unicata,UNICATA
39473,duplicata,DUPLICATA
39474,unicata,UNICATA
39475,unicata,UNICATA
39476,unicata,UNICATA
39477,duplicata,DUPLICATA
39478,unicata,UNICATA
39479,unicata,UNICATA
39480,unicata,UNICATA
39481,duplicata,DUPLICATA
39482,unicata,UNICATA
39483,unicata,UNICATA
39484,unicata,UNICATA
39485,unicata,UNICATA
39486,unicata,UNICATA
39487,duplicata,DUPLICATA
39488,duplicata,DUPLICATA
39489,unicata,UNICATA
39490,unicata,UNICATA
39491,duplicata,DUPLICATA
39492,unicata,UNICATA
39493,unicata,UNICATA
39494,duplicata,DUPLICATA
39495,unicata,UNICATA
39496,unicata,UNICATA
39497,unicata,UNICATA
39498,unicata,UNICATA
39499,unicata,UNICATA
39500,unicata,UNICATA
39501,unicata,UNICATA
39502,unicata,UNICATA
39503,unicata,UNICATA
39504,unicata,UNICATA
39505,unicata,UNICATA
39506,unicata,UNICATA
39507,unicata,UNICATA
39508,unicata,UNICATA
39509,unicata,UNICATA
39510,unicata,UNICATA
39511,unicata,UNICATA
39512,duplicata,DUPLICATA
39513,duplicata,DUPLICATA
39514,unicata,UNICATA
39515,unicata,UNICATA
39516,unicata,UNICATA
39517,unicata,UNICATA
39518,unicata,UNICATA
39519,unicata,UNICATA
39520,unicata,UNICATA
39521,unicata,UNICATA
39522,duplicata,DUPLICATA
39523,unicata,UNICATA
39524,unicata,UNICATA
39525,unicata,UNICATA
39526,unicata,UNICATA
39527,unicata,UNICATA
39528,duplicata,DUPLICATA
39529,duplicata,DUPLICATA
39530,unicata,UNICATA
39531,unicata,UNICATA
39532,unicata,UNICATA
39533,unicata,UNICATA
39534,duplicata,DUPLICATA
39535,unicata,UNICATA
39536,unicata,UNICATA
39537,duplicata,DUPLICATA
39538,unicata,UNICATA
39539,unicata,UNICATA
39540,unicata,UNICATA
39541,unicata,UNICATA
39542,unicata,UNICATA
39543,unicata,UNICATA
39544,unicata,UNICATA
39545,unicata,UNICATA
39546,duplicata,DUPLICATA
39547,unicata,UNICATA
39548,unicata,UNICATA
39549,unicata,UNICATA
39550,duplicata,DUPLICATA
39551,unicata,UNICATA
39552,unicata,UNICATA
39553,unicata,UNICATA
39554,unicata,UNICATA
39555,unicata,UNICATA
39556,unicata,UNICATA
39557,unicata,UNICATA
39558,duplicata,DUPLICATA
39559,unicata,UNICATA
39560,unicata,UNICATA
39561,unicata,UNICATA
39562,duplicata,DUPLICATA
39563,unicata,UNICATA
39564,unicata,UNICATA
39565,unicata,UNICATA
39566,unicata,UNICATA
39567,duplicata,DUPLICATA
39568,unicata,UNICATA
39569,duplicata,DUPLICATA
39570,unicata,UNICATA
39571,unicata,UNICATA
39572,unicata,UNICATA
39573,unicata,UNICATA
39574,unicata,UNICATA
39575,unicata,UNICATA
39576,unicata,UNICATA
39577,unicata,UNICATA
39578,unicata,UNICATA
39579,duplicata,DUPLICATA
39580,unicata,UNICATA
39581,unicata,UNICATA
39582,unicata,UNICATA
39583,unicata,UNICATA
39584,unicata,UNICATA
39585,unicata,UNICATA
39586,unicata,UNICATA
39587,unicata,UNICATA
39588,unicata,UNICATA
39589,unicata,UNICATA
39590,unicata,UNICATA
39591,duplicata,DUPLICATA
39592,duplicata,DUPLICATA
39593,duplicata,DUPLICATA
39594,unicata,UNICATA
39595,duplicata,DUPLICATA
39596,unicata,UNICATA
39597,duplicata,DUPLICATA
39598,unicata,UNICATA
39599,duplicata,DUPLICATA
39600,duplicata,DUPLICATA
39601,unicata,UNICATA
39602,duplicata,DUPLICATA
39603,unicata,UNICATA
39604,duplicata,DUPLICATA
39605,duplicata,DUPLICATA
39606,unicata,UNICATA
39607,duplicata,DUPLICATA
39608,unicata,UNICATA
39609,duplicata,DUPLICATA
39610,unicata,UNICATA
39611,unicata,UNICATA
39612,unicata,UNICATA
39613,unicata,UNICATA
39614,duplicata,DUPLICATA
39615,unicata,UNICATA
39616,unicata,UNICATA
39617,unicata,UNICATA
39618,unicata,UNICATA
39619,duplicata,DUPLICATA
39620,duplicata,DUPLICATA
39621,unicata,UNICATA
39622,duplicata,DUPLICATA
39623,unicata,UNICATA
39624,unicata,UNICATA
39625,duplicata,DUPLICATA
39626,unicata,UNICATA
39627,unicata,UNICATA
39628,duplicata,DUPLICATA
39629,unicata,UNICATA
39630,unicata,UNICATA
39631,duplicata,DUPLICATA
39632,duplicata,DUPLICATA
39633,unicata,UNICATA
39634,duplicata,DUPLICATA
39635,duplicata,DUPLICATA
39636,duplicata,DUPLICATA
39637,duplicata,DUPLICATA
39638,unicata,UNICATA
39639,duplicata,DUPLICATA
39640,unicata,UNICATA
39641,duplicata,DUPLICATA
39642,duplicata,DUPLICATA
39643,duplicata,DUPLICATA
39644,unicata,UNICATA
39645,unicata,UNICATA
39646,unicata,UNICATA
39647,unicata,UNICATA
39648,unicata,UNICATA
39649,unicata,UNICATA
39650,unicata,UNICATA
39651,unicata,UNICATA
39652,unicata,UNICATA
39653,unicata,UNICATA
39654,duplicata,DUPLICATA
39655,duplicata,DUPLICATA
39656,duplicata,DUPLICATA
39657,duplicata,DUPLICATA
39658,duplicata,DUPLICATA
39659,duplicata,DUPLICATA
39660,duplicata,DUPLICATA
39661,duplicata,DUPLICATA
39662,duplicata,DUPLICATA
39663,duplicata,DUPLICATA
39664,duplicata,DUPLICATA
39665,duplicata,DUPLICATA
39666,duplicata,DUPLICATA
39667,duplicata,DUPLICATA
39668,duplicata,DUPLICATA
39669,duplicata,DUPLICATA
39670,duplicata,DUPLICATA
39671,duplicata,DUPLICATA
39672,duplicata,DUPLICATA
39673,duplicata,DUPLICATA
39674,duplicata,DUPLICATA
39675,duplicata,DUPLICATA
39676,duplicata,DUPLICATA
39677,duplicata,DUPLICATA
39678,duplicata,DUPLICATA
39679,duplicata,DUPLICATA
39680,duplicata,DUPLICATA
39681,duplicata,DUPLICATA
39682,duplicata,DUPLICATA
39683,duplicata,DUPLICATA
39684,duplicata,DUPLICATA
39685,duplicata,DUPLICATA
39686,duplicata,DUPLICATA
39687,duplicata,DUPLICATA
39688,duplicata,DUPLICATA
39689,duplicata,DUPLICATA
39690,duplicata,DUPLICATA
39691,duplicata,DUPLICATA
39692,duplicata,DUPLICATA
39693,duplicata,DUPLICATA
39694,duplicata,DUPLICATA
39695,duplicata,DUPLICATA
39696,duplicata,DUPLICATA
39697,duplicata,DUPLICATA
39698,duplicata,DUPLICATA
39699,duplicata,DUPLICATA
39700,duplicata,DUPLICATA
39701,duplicata,DUPLICATA
39702,duplicata,DUPLICATA
39703,duplicata,DUPLICATA
39704,duplicata,DUPLICATA
39705,duplicata,DUPLICATA
39706,duplicata,DUPLICATA
39707,duplicata,DUPLICATA
39708,duplicata,DUPLICATA
39709,duplicata,DUPLICATA
39710,duplicata,DUPLICATA
39711,duplicata,DUPLICATA
39712,duplicata,DUPLICATA
39713,duplicata,DUPLICATA
39714,duplicata,DUPLICATA
39715,duplicata,DUPLICATA
39716,duplicata,DUPLICATA
39717,unicata,UNICATA
39718,duplicata,DUPLICATA
39719,duplicata,DUPLICATA
39720,duplicata,DUPLICATA
39721,unicata,UNICATA
39722,duplicata,DUPLICATA
39723,duplicata,DUPLICATA
39724,duplicata,DUPLICATA
39725,duplicata,DUPLICATA
39726,unicata,UNICATA
39727,unicata,UNICATA
39728,duplicata,DUPLICATA
39729,duplicata,DUPLICATA
39730,duplicata,DUPLICATA
39731,duplicata,DUPLICATA
39732,duplicata,DUPLICATA
39733,duplicata,DUPLICATA
39734,duplicata,DUPLICATA
39735,duplicata,DUPLICATA
39736,duplicata,DUPLICATA
39737,duplicata,DUPLICATA
39738,duplicata,DUPLICATA
39739,duplicata,DUPLICATA
39740,unicata,UNICATA
39741,unicata,UNICATA
39742,unicata,UNICATA
39743,unicata,UNICATA
39744,unicata,UNICATA
39745,unicata,UNICATA
39746,unicata,UNICATA
39747,unicata,UNICATA
39748,unicata,UNICATA
39749,unicata,UNICATA
39750,unicata,UNICATA
39751,unicata,UNICATA
39752,unicata,UNICATA
39753,unicata,UNICATA
39754,unicata,UNICATA
39755,unicata,UNICATA
39756,unicata,UNICATA
39757,duplicata,DUPLICATA
39758,duplicata,DUPLICATA
39759,duplicata,DUPLICATA
39760,duplicata,DUPLICATA
39761,duplicata,DUPLICATA
39762,duplicata,DUPLICATA
39763,duplicata,DUPLICATA
39764,duplicata,DUPLICATA
39765,duplicata,DUPLICATA
39766,duplicata,DUPLICATA
39767,duplicata,DUPLICATA
39768,duplicata,DUPLICATA
39769,duplicata,DUPLICATA
39770,unicata,UNICATA
39771,duplicata,DUPLICATA
39772,duplicata,DUPLICATA
39773,duplicata,DUPLICATA
39774,duplicata,DUPLICATA
39775,unicata,UNICATA
39776,unicata,UNICATA
39777,duplicata,DUPLICATA
39778,duplicata,DUPLICATA
39779,duplicata,DUPLICATA
39780,duplicata,DUPLICATA
39781,duplicata,DUPLICATA
39782,duplicata,DUPLICATA
39783,duplicata,DUPLICATA
39784,duplicata,DUPLICATA
39785,duplicata,DUPLICATA
39786,duplicata,DUPLICATA
39787,duplicata,DUPLICATA
39788,duplicata,DUPLICATA
39789,duplicata,DUPLICATA
39790,duplicata,DUPLICATA
39791,unicata,UNICATA
39792,duplicata,DUPLICATA
39793,duplicata,DUPLICATA
39794,duplicata,DUPLICATA
39795,duplicata,DUPLICATA
39796,duplicata,DUPLICATA
39797,duplicata,DUPLICATA
39798,duplicata,DUPLICATA
39799,duplicata,DUPLICATA
39800,duplicata,DUPLICATA
39801,duplicata,DUPLICATA
39802,duplicata,DUPLICATA
39803,duplicata,DUPLICATA
39804,duplicata,DUPLICATA
39805,duplicata,DUPLICATA
39806,duplicata,DUPLICATA
39807,duplicata,DUPLICATA
39808,duplicata,DUPLICATA
39809,duplicata,DUPLICATA
39810,duplicata,DUPLICATA
39811,duplicata,DUPLICATA
39812,duplicata,DUPLICATA
39813,duplicata,DUPLICATA
39814,duplicata,DUPLICATA
39815,duplicata,DUPLICATA
39816,duplicata,DUPLICATA
39817,unicata,UNICATA
39818,duplicata,DUPLICATA
39819,duplicata,DUPLICATA
39820,duplicata,DUPLICATA
39821,duplicata,DUPLICATA
39822,duplicata,DUPLICATA
39823,duplicata,DUPLICATA
39825,unicata,UNICATA
39826,unicata,UNICATA
39827,duplicata,DUPLICATA
39828,unicata,UNICATA
39829,duplicata,DUPLICATA
39830,duplicata,DUPLICATA
39831,duplicata,DUPLICATA
39832,duplicata,DUPLICATA
39833,duplicata,DUPLICATA
39834,duplicata,DUPLICATA
39835,duplicata,DUPLICATA
39836,unicata,UNICATA
39837,duplicata,DUPLICATA
39838,unicata,UNICATA
39839,duplicata,DUPLICATA
39840,unicata,UNICATA
39841,unicata,UNICATA
39842,unicata,UNICATA
39843,unicata,UNICATA
39844,unicata,UNICATA
39845,unicata,UNICATA
39846,unicata,UNICATA
39847,unicata,UNICATA
39848,unicata,UNICATA
39849,unicata,UNICATA
39850,duplicata,DUPLICATA
39851,unicata,UNICATA
39852,unicata,UNICATA
39853,duplicata,DUPLICATA
39854,duplicata,DUPLICATA
39855,unicata,UNICATA
39856,duplicata,DUPLICATA
39857,unicata,UNICATA
39858,unicata,UNICATA
39859,unicata,UNICATA
39860,unicata,UNICATA
39861,unicata,UNICATA
39862,unicata,UNICATA
39863,unicata,UNICATA
39864,unicata,UNICATA
39865,unicata,UNICATA
39866,duplicata,DUPLICATA
39867,unicata,UNICATA
39868,unicata,UNICATA
39869,unicata,UNICATA
39870,unicata,UNICATA
39871,duplicata,DUPLICATA
39872,duplicata,DUPLICATA
39873,unicata,UNICATA
39874,unicata,UNICATA
39875,unicata,UNICATA
39876,duplicata,DUPLICATA
39877,unicata,UNICATA
39878,unicata,UNICATA
39879,unicata,UNICATA
39880,unicata,UNICATA
39881,unicata,UNICATA
39882,unicata,UNICATA
39883,unicata,UNICATA
39884,unicata,UNICATA
39885,unicata,UNICATA
39886,unicata,UNICATA
39887,unicata,UNICATA
39888,unicata,UNICATA
39889,unicata,UNICATA
39890,unicata,UNICATA
39891,duplicata,DUPLICATA
39892,unicata,UNICATA
39893,unicata,UNICATA
39894,unicata,UNICATA
39895,unicata,UNICATA
39896,duplicata,DUPLICATA
39897,unicata,UNICATA
39898,duplicata,DUPLICATA
39899,unicata,UNICATA
39900,unicata,UNICATA
39901,unicata,UNICATA
39902,duplicata,DUPLICATA
39903,duplicata,DUPLICATA
39904,unicata,UNICATA
39905,unicata,UNICATA
39906,unicata,UNICATA
39907,unicata,UNICATA
39908,duplicata,DUPLICATA
39909,unicata,UNICATA
39910,unicata,UNICATA
39911,unicata,UNICATA
39912,unicata,UNICATA
39913,unicata,UNICATA
39914,unicata,UNICATA
39915,unicata,UNICATA
39916,unicata,UNICATA
39917,unicata,UNICATA
39918,unicata,UNICATA
39919,unicata,UNICATA
39920,duplicata,DUPLICATA
39921,unicata,UNICATA
39922,duplicata,DUPLICATA
39923,duplicata,DUPLICATA
39924,duplicata,DUPLICATA
39925,unicata,UNICATA
39926,unicata,UNICATA
39927,duplicata,DUPLICATA
39928,unicata,UNICATA
39929,unicata,UNICATA
39930,duplicata,DUPLICATA
39931,duplicata,DUPLICATA
39932,duplicata,DUPLICATA
39933,unicata,UNICATA
39934,duplicata,DUPLICATA
39935,duplicata,DUPLICATA
39936,unicata,UNICATA
39937,unicata,UNICATA
39938,unicata,UNICATA
39939,unicata,UNICATA
39940,unicata,UNICATA
39941,duplicata,DUPLICATA
39942,unicata,UNICATA
39943,unicata,UNICATA
39944,unicata,UNICATA
39945,unicata,UNICATA
39946,duplicata,DUPLICATA
39947,unicata,UNICATA
39948,duplicata,DUPLICATA
39949,duplicata,DUPLICATA
39950,unicata,UNICATA
39951,unicata,UNICATA
39952,unicata,UNICATA
39953,unicata,UNICATA
39954,unicata,UNICATA
39955,duplicata,DUPLICATA
39956,duplicata,DUPLICATA
39957,unicata,UNICATA
39958,duplicata,DUPLICATA
39959,duplicata,DUPLICATA
39960,duplicata,DUPLICATA
39961,unicata,UNICATA
39962,unicata,UNICATA
39963,unicata,UNICATA
39964,unicata,UNICATA
39965,unicata,UNICATA
39966,duplicata,DUPLICATA
39967,unicata,UNICATA
39968,unicata,UNICATA
39969,unicata,UNICATA
39970,unicata,UNICATA
39971,unicata,UNICATA
39972,duplicata,DUPLICATA
39973,duplicata,DUPLICATA
39974,unicata,UNICATA
39975,unicata,UNICATA
39976,unicata,UNICATA
39977,duplicata,DUPLICATA
39978,unicata,UNICATA
39979,unicata,UNICATA
39980,unicata,UNICATA
39981,unicata,UNICATA
39982,unicata,UNICATA
39983,unicata,UNICATA
39984,unicata,UNICATA
39985,unicata,UNICATA
39986,unicata,UNICATA
39987,duplicata,DUPLICATA
39988,unicata,UNICATA
39989,duplicata,DUPLICATA
39990,unicata,UNICATA
39991,unicata,UNICATA
39992,unicata,UNICATA
39993,unicata,UNICATA
39994,unicata,UNICATA
39995,unicata,UNICATA
39996,unicata,UNICATA
39997,unicata,UNICATA
39998,unicata,UNICATA
39999,unicata,UNICATA
40000,unicata,UNICATA
40001,unicata,UNICATA
40002,unicata,UNICATA
40003,unicata,UNICATA
40004,unicata,UNICATA
40005,unicata,UNICATA
40006,duplicata,DUPLICATA
40007,duplicata,DUPLICATA
40008,duplicata,DUPLICATA
40009,duplicata,DUPLICATA
40010,unicata,UNICATA
40011,unicata,UNICATA
40012,duplicata,DUPLICATA
40013,duplicata,DUPLICATA
40014,duplicata,DUPLICATA
40015,duplicata,DUPLICATA
40016,duplicata,DUPLICATA
40017,duplicata,DUPLICATA
40018,duplicata,DUPLICATA
40019,duplicata,DUPLICATA
40020,duplicata,DUPLICATA
40021,duplicata,DUPLICATA
40022,duplicata,DUPLICATA
40023,duplicata,DUPLICATA
40024,unicata,UNICATA
40025,duplicata,DUPLICATA
40026,duplicata,DUPLICATA
40027,duplicata,DUPLICATA
40028,duplicata,DUPLICATA
40029,duplicata,DUPLICATA
40030,duplicata,DUPLICATA
40031,duplicata,DUPLICATA
40032,duplicata,DUPLICATA
40033,duplicata,DUPLICATA
40034,unicata,UNICATA
40035,duplicata,DUPLICATA
40036,duplicata,DUPLICATA
40037,duplicata,DUPLICATA
40038,duplicata,DUPLICATA
40039,duplicata,DUPLICATA
40040,duplicata,DUPLICATA
40041,unicata,UNICATA
40042,unicata,UNICATA
40043,duplicata,DUPLICATA
40044,unicata,UNICATA
40045,unicata,UNICATA
40046,unicata,UNICATA
40047,unicata,UNICATA
40048,unicata,UNICATA
40049,unicata,UNICATA
40050,unicata,UNICATA
40051,unicata,UNICATA
40052,unicata,UNICATA
40053,unicata,UNICATA
40055,unicata,UNICATA
40056,unicata,UNICATA
40057,duplicata,DUPLICATA
40058,unicata,UNICATA
40059,unicata,UNICATA
40060,unicata,UNICATA
40061,unicata,UNICATA
40062,unicata,UNICATA
40063,unicata,UNICATA
40064,unicata,UNICATA
40065,unicata,UNICATA
40066,unicata,UNICATA
40067,unicata,UNICATA
40068,unicata,UNICATA
40069,unicata,UNICATA
40070,duplicata,DUPLICATA
