"CODIGO","CIDADE","ESTADO","PAIS"
791,Londrina,PR,Brasil
792,Londrina,PR,Brasil
793,Londrina,PR,Brasil
794,Londrina,PR,Brasil
795,Londrina,PR,Brasil
796,Ibiporã,PR,Brasil
797,Rolândia,PR,Brasil
798,São Jerônimo da Serra,PR,Brasil
799,Arapongas,PR,Brasil
800,São Jerônimo da Serra,PR,Brasil
801,Porto Rico,PR,Brasil
802,Santo Antônio do Paraíso,PR,Brasil
803,Leópolis,PR,Brasil
804,Porto Murtinho,MS,Brasil
805,Porto Murtinho,MS,Brasil
806,Porto Murtinho,MS,Brasil
807,Coxim,MS,Brasil
808,Campo Grande,MS,Brasil
809,Costa Rica,MS,Brasil
810,Campo Grande,MS,Brasil
811,Chapadão do Sul,MS,Brasil
812,Piraputanga,MS,Brasil
813,Corumbá,MS,Brasil
814,Porto Murtinho,MS,Brasil
815,Porto Murtinho,MS,Brasil
816,Porto Murtinho,MS,Brasil
817,Porto Murtinho,MS,Brasil
818,Porto Murtinho,MS,Brasil
819,Porto Murtinho,MS,Brasil
820,Corumbá,MS,Brasil
821,Maracajú,MS,Brasil
822,Campo Grande,MS,Brasil
823,Corumbá,MS,Brasil
824,Miranda,MS,Brasil
825,Sonora,MS,Brasil
826,Campo Grande,MS,Brasil
827,Sidrolândia,MS,Brasil
828,Aquidauana,MS,Brasil
829,Rio Verde,MS,Brasil
830,Campo Grande,MS,Brasil
831,Alcinópolis,MS,Brasil
832,Piraputanga,MS,Brasil
833,Piraputanga,MS,Brasil
834,Jardim,MS,Brasil
835,Piraputanga,MS,Brasil
836,Piraputanga,MS,Brasil
837,Piraputanga,MS,Brasil
838,Porto Murtinho,MS,Brasil
839,Porto Murtinho,MS,Brasil
840,Piraputanga,MS,Brasil
841,Campo Grande,MS,Brasil
842,Terenos,MS,Brasil
843,Piraputanga,MS,Brasil
844,São José dos Pinhais,PR,Brasil
845,Miranda,MS,Brasil
846,Campo Grande,MS,Brasil
847,Chapadão do Sul,MS,Brasil
848,Rio Negro,MS,Brasil
849,Chapadão do Sul,MS,Brasil
850,Campo Grande,MS,Brasil
851,Campo Grande,MS,Brasil
852,?,MS,Brasil
853,Campo Grande,MS,Brasil
854,Campo Grande,MS,Brasil
855,Água Clara,MS,Brasil
856,Jardim,MS,Brasil
857,Aquidauana,MS,Brasil
858,Campo Grande,MS,Brasil
859,Corumbá,MS,Brasil
860,Porto Murtinho,MS,Brasil
861,Campo Grande,MS,Brasil
862,Aquidauana,MS,Brasil
863,Bonito,MS,Brasil
864,Miranda,MS,Brasil
865,Porto Murtinho,MS,Brasil
866,Piraputanga,MS,Brasil
867,Nioaque,MS,Brasil
868,?,MS,Brasil
869,Nioaque,MS,Brasil
870,Porto Murtinho,MS,Brasil
871,Bonito,MS,Brasil
872,Porto Murtinho,MS,Brasil
873,Nioaque,MS,Brasil
874,Corumbá,MS,Brasil
875,Campo Grande,MS,Brasil
876,Aquidauana,MS,Brasil
877,Miranda,MS,Brasil
878,Campo Grande,MS,Brasil
879,Corumbá,MS,Brasil
880,Aquidauana,MS,Brasil
881,Campo Grande,MS,Brasil
882,Campo Grande,MS,Brasil
883,Campo Mourão,PR,Brasil
884,Campo Mourão,PR,Brasil
885,Campo Mourão,PR,Brasil
886,Corumbá,MS,Brasil
887,Campo Grande,MS,Brasil
888,Corumbá,MS,Brasil
889,Ubiratã,PR,Brasil
890,Ubiratã,PR,Brasil
891,Nova Aurora,PR,Brasil
892,Luiziana,PR,Brasil
893,Ubiratã,PR,Brasil
894,Campo Mourão,PR,Brasil
895,Turvo,PR,Brasil
896,Turvo,PR,Brasil
897,Campo Mourão,PR,Brasil
898,Jandaia do Sul,PR,Brasil
899,Cianorte,PR,Brasil
900,Nova Tebas,PR,Brasil
901,Iretama,PR,Brasil
902,Recursolândia,TO,Brasil
903,Ponta Grossa,PR,Brasil
904,Ponta Grossa,PR,Brasil
905,Ponta Grossa,PR,Brasil
906,Ponta Grossa,PR,Brasil
907,Ponta Grossa,PR,Brasil
908,Corumbá,MS,Brasil
909,Luiziana,PR,Brasil
910,Assis Chateaubriand,PR,Brasil
911,Ponta Grossa,PR,Brasil
912,Ponta Grossa,PR,Brasil
913,Ponta Grossa,PR,Brasil
914,Agudos do Sul,PR,Brasil
915,Campina Grande do Sul,PR,Brasil
916,Canela,RS,Brasil
917,Venda Nova do Imigrante,ES,Brasil
918,Buenópolis,MG,Brasil
919,Vargem Bonita,SC,Brasil
920,Aquidauana,MS,Brasil
921,Alfredo Chaves,ES,Brasil
922,Adrianópolis,PR,Brasil
923,São Joaquim,SC,Brasil
924,Urubici,SC,Brasil
925,Garuva,SC,Brasil
926,Porto Murtinho,MS,Brasil
927,Bocaiúva do Sul,PR,Brasil
928,Jaguariaíva,PR,Brasil
929,Bonito,MS,Brasil
930,Porto Murtinho,MS,Brasil
931,Balsa Nova,PR,Brasil
932,Guaraqueçaba,PR,Brasil
933,Mandirituba,PR,Brasil
934,Buritizeiro,MG,Brasil
935,Doutor Ulysses,PR,Brasil
936,Palmeira,PR,Brasil
937,Mallet,PR,Brasil
938,Bonito,MS,Brasil
939,Porto Murtinho,MS,Brasil
940,Campina Grande do Sul,PR,Brasil
941,Jaguariaíva,PR,Brasil
942,Jaguariaíva,PR,Brasil
943,Jaíba,MG,Brasil
944,Palmeira,PR,Brasil
945,Antonina,PR,Brasil
946,Conceição da Barra,BA,Brasil
947,Guaratuba,PR,Brasil
948,Palmeira,PR,Brasil
949,Macaúbas,BA,Brasil
950,Quatro Barras,PR,Brasil
951,Lapa,PR,Brasil
952,Campina Grande do Sul,PR,Brasil
953,Miranda,MS,Brasil
954,Alfredo Wagner,SC,Brasil
955,Boquira,BA,Brasil
956,Pontal do Paraná,PR,Brasil
957,Milagres,BA,Brasil
958,Piên,PR,Brasil
959,Laguna,SC,Brasil
960,Porto Murtinho,MS,Brasil
961,Joaquim Felício,MG,Brasil
962,Bonito,MS,Brasil
963,Joaquim Felício,MG,Brasil
964,Morretes,PR,Brasil
965,Lages,SC,Brasil
966,Macaúbas,BA,Brasil
967,Adrianópolis,PR,Brasil
968,Jaguariaíva,PR,Brasil
969,Porteirinha,MG,Brasil
970,Antonina,PR,Brasil
971,Morretes,PR,Brasil
972,Paranaguá,PR,Brasil
973,Piraquara,PR,Brasil
974,Buritizeiro,MG,Brasil
975,Tunas do Paraná,PR,Brasil
976,Piraquara,PR,Brasil
977,Tijucas do Sul,PR,Brasil
978,Mandirituba,PR,Brasil
979,Adrianópolis,PR,Brasil
980,Joaquim Felício,MG,Brasil
981,São Domingos,GO,Brasil
982,Tijucas do Sul,PR,Brasil
983,Capitão Leônidas Marques,PR,Brasil
984,Diamantina,MG,Brasil
985,Cristalina,GO,Brasil
986,Carlos Chagas,MG,Brasil
987,São Mateus do Sul,PR,Brasil
988,Pontal do Paraná,PR,Brasil
989,Guarapuava,PR,Brasil
990,Tunas do Paraná,PR,Brasil
991,Antonina,PR,Brasil
992,Guaratuba,PR,Brasil
993,Curitiba,PR,Brasil
994,Guaraqueçaba,PR,Brasil
995,Lapa,PR,Brasil
996,Itaiópolis,SC,Brasil
997,Lassance,MG,Brasil
998,Urubici,SC,Brasil
999,Patos de Minas,MG,Brasil
1000,Jaguariaíva,PR,Brasil
1001,Serranópolis de Minas,MG,Brasil
1002,Lapa,PR,Brasil
1003,Curitiba,PR,Brasil
1004,Palmeira,PR,Brasil
1005,Curitiba,PR,Brasil
1006,Curitiba,PR,Brasil
1007,Jaguariaíva,PR,Brasil
1008,Ponta Grossa,PR,Brasil
1009,Urubici,SC,Brasil
1010,Urubici,SC,Brasil
1011,Morretes,PR,Brasil
1012,Morretes,PR,Brasil
1013,Perdizes,MG,Brasil
1014,Cerro Azul,PR,Brasil
1015,Mateiros,TO,Brasil
1016,Mateiros,TO,Brasil
1017,Mateiros,TO,Brasil
1018,Mateiros,TO,Brasil
1019,Mateiros,TO,Brasil
1020,Mateiros,TO,Brasil
1021,Alvorada do Tocantins,TO,Brasil
1022,Campo Mourão,PR,Brasil
1023,Nova Esperança,PR,Brasil
1024,Tuneiras do Oeste,PR,Brasil
1025,Tuneiras do Oeste,PR,Brasil
1026,Tuneiras do Oeste,PR,Brasil
1027,Tibagi,PR,Brasil
1028,Lábrea,AM,Brasil
1029,Luiziana,PR,Brasil
1030,Assis Chateaubriand,PR,Brasil
1031,Colorado,PR,Brasil
1032,Itaí,SP,Brasil
1033,Itaí,SP,Brasil
1034,Pinhalzinho,SC,Brasil
1035,Umuarama,PR,Brasil
1036,Chapada dos Guimarães,MT,Brasil
1037,Campo Mourão,PR,Brasil
1038,Japurá,PR,Brasil
1039,América de Campos,SP,Brasil
1040,Cascavel,PR,Brasil
1041,Cândido de Abreu,PR,Brasil
1042,Gaspar,SC,Brasil
5629,Marapanim,PA,Brasil
1043,Santa Helena,PR,Brasil
1044,Cascavel,PR,BR
1045,Apucarana,PR,Brasil
1046,Paraguaçu Paulista,SP,Brasil
1047,Campo Mourão,PR,Brasil
1048,Centenário do Sul,PR,Brasil
1049,Centenário do Sul,PR,Brasil
1050,Centenário do Sul,PR,Brasil
1051,Centenário do Sul,PR,Brasil
1052,Peabiru,PR,Brasil
1053,Peabiru,PR,Brasil
1054,Arapongas,PR,Brasil
1055,Sabáudia,PR,Brasil
1056,Arapongas,PR,Brasil
1057,Engenheiro Beltrão,PR,Brasil
1058,Engenheiro Beltrão,PR,Brasil
5630,Carolina,PA,Brasil
1059,Araruna,PR,Brasil
1060,Araruna,PR,Brasil
1061,Garuva,SC,Brasil
1062,Barra Velha,SC,Brasil
1063,Londrina,PR,Brasil
1064,Sertaneja,PR,Brasil
1065,Tibagi,PR,Brasil
1066,Jundiaí,SP,Brasil
1067,Iporanga,SP,Brasil
1068,Castro,PR,Brasil
1069,Reserva,PR,Brasil
1070,Poconé,MT,Brasil
1071,Curiúva,PR,Brasil
1072,Tamarana,PR,Brasil
1073,Sapopema,PR,Brasil
1074,Iporanga,SP,Brasil
1075,Arapongas,PR,Brasil
1076,Bela Vista do Paraíso,PR,Brasil
1077,Iporanga,SP,Brasil
1078,Londrina,PR,Brasil
1079,São Jerônimo da Serra,PR,Brasil
1080,Londrina,PR,Brasil
1081,Sapopema,PR,Brasil
1082,Assaí,PR,Brasil
1083,Guaraqueçaba,PR,Brasil
1084,Sertanópolis,PR,Brasil
1085,Tamarana,PR,Brasil
1086,Sapopema,PR,Brasil
1087,Londrina,PR,Brasil
1088,Ibiporã,PR,Brasil
1089,Ventania,PR,Brasil
1090,Teixeira Soares,PR,Brasil
1091,Londrina,PR,Brasil
1092,Londrina,PR,Brasil
1093,Primeiro de Maio,PR,Brasil
1094,Londrina,PR,Brasil
1095,São Jerônimo da Serra,PR,Brasil
1096,Primeiro de Maio,PR,Brasil
1097,Rolândia,PR,Brasil
1098,Londrina,PR,Brasil
1099,Ortigueira,PR,Brasil
1100,Londrina,PR,Brasil
1101,Curiúva,PR,Brasil
1102,Teixeira Soares,PR,Brasil
1103,Londrina,PR,Brasil
1104,Londrina,PR,Brasil
1105,Ibiporã,PR,Brasil
1106,Londrina,PR,Brasil
5631,Angico,TO,Brasil
1107,Londrina,PR,Brasil
1108,Sertanópolis,PR,Brasil
1109,Arapongas,PR,Brasil
1110,Cambé,PR,Brasil
1111,Londrina,PR,Brasil
1112,Londrina,PR,Brasil
1113,Carambeí,PR,Brasil
1114,Assaí,PR,Brasil
1115,Ortigueira,PR,Brasil
1116,Jataizinho,PR,Brasil
1117,Primeiro de Maio,PR,Brasil
1118,Ibiporã,PR,Brasil
1119,Jataizinho,PR,Brasil
1120,Tibagi,PR,Brasil
1121,Ipiranga,PR,Brasil
1122,Londrina,PR,Brasil
1123,Ibiporã,PR,Brasil
1124,Tibagi,PR,Brasil
1125,Tamarana,PR,Brasil
1126,Teixeira Soares,PR,Brasil
1127,Jaguariaíva,PR,Brasil
1128,Londrina,PR,Brasil
1129,Paranaguá,PR,Brasil
1130,Lupionópolis,PR,Brasil
1131,Ibiporã,PR,Brasil
1132,Mauá da Serra,PR,Brasil
1133,Arapongas,PR,Brasil
1134,Tuneiras do Oeste,PR,Brasil
1135,Tuneiras do Oeste,PR,Brasil
1136,Guia Lopes da Laguna,MS,Brasil
1137,Jardim,MS,Brasil
1138,Balsa Nova,PR,Brasil
1139,Balsa Nova,PR,Brasil
1140,Guaratuba,PR,Brasil
1141,Tijucas do Sul,PR,Brasil
1142,Tuneiras do Oeste,PR,Brasil
1143,Tuneiras do Oeste,PR,Brasil
1144,Cambé,PR,Brasil
1145,Ortigueira,PR,Brasil
1146,Tibagi,PR,Brasil
1147,Sertanópolis,PR,Brasil
1148,Londrina,PR,Brasil
1149,Sertanópolis,PR,Brasil
1150,Ibiporã,PR,Brasil
1151,São Jerônimo da Serra,PR,Brasil
1152,Leópolis,PR,Brasil
1153,Londrina,PR,Brasil
1154,Batayporã,MS,Brasil
1155,Cornélio Procópio,PR,Brasil
1156,Cornélio Procópio,PR,Brasil
1157,Reserva,PR,Brasil
1158,Formosa do Oeste,PR,Brasil
1159,Nova Fátima,PR,Brasil
1160,Laranjeiras do Sul,PR,Brasil
1161,Jussara,PR,Brasil
1162,Reserva,PR,Brasil
1163,Maringá,PR,Brasil
1164,Iguaraçu,PR,Brasil
1165,Godoy Moreira,PR,Brasil
1166,Sabaudia,PR,Brasil
1167,Sabaudia,PR,Brasil
1168,Sabaudia,PR,Brasil
1169,Corbélia,PR,Brasil
1170,Mogi das Cruzes,SP,Brasil
1171,Corbélia,PR,Brasil
1172,Mogi das Cruzes,SP,Brasil
1173,Astorga,PR,Brasil
1174,Santa Helena,PR,Brasil
1175,Santa Helena,PR,Brasil
1176,Nova Esperança,PR,Brasil
1177,Maringá,PR,Brasil
1178,Seara,SC,Brasil
1179,Assis,SP,Brasil
1180,Assis Chateaubriand,PR,Brasil
1181,Mariluz,PR,Brasil
1182,Balneário Camboriu,SC,Brasil
1183,Sabaudia,PR,Brasil
1184,Sabaudia,PR,Brasil
1185,Sabaudia,PR,Brasil
1186,Assis Chateaubriand,PR,Brasil
1187,Balneário Camboriu,SC,Brasil
1188,Balneário Camboriu,SC,Brasil
1189,Balneário Camboriu,SC,Brasil
1190,Sabaudia,PR,Brasil
1191,Jardim,MS,Brasil
1192,Campina Grande do Sul,PR,Brasil
1193,Campina Grande do Sul,PR,Brasil
1194,Campina Grande do Sul,PR,Brasil
1195,Guaratuba,PR,Brasil
1196,Guaratuba,PR,Brasil
1197,Campina Grande do Sul,PR,Brasil
1198,Renascença,PR,Brasil
1199,Douradina,PR,Brasil
1200,Douradina,PR,Brasil
1201,Ariquemes,RO,Brasil
1202,Ariquemes,RO,Brasil
1203,Ilha Floresta,MS,Brasil
1204,Pariquera-Açu,SP,Brasil
1205,Cananéia,SP,Brasil
1208,Pariquera-Açu,SP,Brasil
1207,Ilha Comprida,SP,Brasil
1209,Pontal do Paraná,PR,Brasil
1210,Pontal do Paraná,PR,Brasil
1211,Tuneiras do Oeste,PR,Brasil
1212,Doutor Ulysses,PR,Brasil
1213,Poconé,MT,Brasil
1214,Campo Verde,MT,Brasil
1215,Barra dos Bugres,MT,Brasil
1216,Poconé,MT,Brasil
1217,Chapada dos Guimarães,MT,Brasil
1218,Sinop,MT,Brasil
1219,Barão de Melgaço,MT,Brasil
1220,Poconé,MT,Brasil
1221,Cáceres,MT,Brasil
1222,Nova Marilândia,MT,Brasil
1223,Nova Marilândia,MT,Brasil
1224,Porto Estrela,MT,Brasil
1225,Nossa Senhora do Livramento,MT,Brasil
1226,Cáceres,MT,Brasil
1227,Poconé,MT,Brasil
1228,Nova Marilândia,MT,Brasil
1229,Poconé,MT,Brasil
1230,Rosário Oeste,MT,Brasil
1231,Poconé,MT,Brasil
1232,Claudia,MT,Brasil
1233,Cuiabá,MT,Brasil
1234,Nova Marilândia,MT,Brasil
1235,Poconé,MT,Brasil
1236,Poconé,MT,Brasil
1237,Nova Marilândia,MT,Brasil
1238,Poconé,MT,Brasil
1239,Claudia,MT,Brasil
1240,Sinop,MT,Brasil
1241,Cuiabá,MT,Brasil
1242,Poconé,MT,Brasil
1243,Cuiabá,MT,Brasil
1244,Nova Marilândia,MT,Brasil
1245,Barão de Melgaço,MT,Brasil
1246,Campo Verde,MT,Brasil
1247,Poconé,MT,Brasil
1248,Nova Marilândia,MT,Brasil
1249,Claudia,MT,Brasil
1250,Cuiabá,MT,Brasil
1251,Campo Verde,MT,Brasil
1252,Tapurah,MT,Brasil
1253,Poconé,MT,Brasil
1254,Cuiabá,MT,Brasil
1255,Barão de Melgaço,MT,Brasil
1256,Rosário Oeste,MT,Brasil
1257,Estrela do Norte,SP,Brasil
1258,Ponta Grossa,PR,Brasil
1259,Rio Branco do Sul,PR,Brasil
1260,Itapecerica da Serra,SP,Brasil
1261,Cotia,SP,Brasil
1262,Mairinque,SP,Brasil
1263,Ponta Grossa,PR,Brasil
1264,Matinhos,PR,Brasil
1265,Campo Magro,PR,Brasil
1266,Rio Branco do Sul,PR,Brasil
1267,Curitiba,PR,Brasil
1268,Campo Magro,PR,Brasil
1269,Vargem Bonita,SC,Brasil
1270,Vargem Bonita,SC,Brasil
1271,Bituruna,PR,Brasil
1272,São Paulo,SP,Brasil
1273,Guarapuava,PR,Brasil
1274,Herval,RS,Brasil
6111,Alto Paraíso de Goiás,GO,Brasil
1276,Campina Grande do Sul,PR,Brasil
1277,Xanxerê,SC,Brasil
1278,Cascavel,PR,Brasil
1279,Carmópolis de Minas,MG,Brasil
1280,Narandiba,SP,Brasil
1281,Campina Grande do Sul,PR,Brasil
1282,Vargem Bonita,SC,Brasil
1283,Curitiba,PR,Brasil
3668,Cáceres,MT,Brasil
1284,Curitiba,PR,Brasil
1285,Nova Friburgo,RJ,Brasil
1286,Jaguariaíva,PR,Brasil
1287,Foz do Iguaçu,PR,Brasil
1288,São José do Barreiro,SP,Brasil
1289,Três Lagoas,MS,Brasil
1290,Miranda,MS,Brasil
1291,Miranda,MS,Brasil
1292,Tapurah,MT,Brasil
1293,Cláudia,MT,Brasil
1294,Tangará da Serra,MT,Brasil
1295,Chapada dos Guimarães,MT,Brasil
1296,Cuiabá,MT,Brasil
1297,Cuiabá,MT,Brasil
1298,Cláudia,MT,Brasil
1299,Chapada dos Guimarães,MT,Brasil
1300,Tangará da Serra,MT,Brasil
1301,Campo Verde,MT,Brasil
1398,São José do Couto,MT,Brasil
1303,Acorizal,MT,Brasil
1304,Cuiabá,MT,Brasil
1305,Santo Antônio do Leverger,MT,Brasil
1306,Campo Verde,MT,Brasil
1307,Cláudia,MT,Brasil
1308,Barão de Melgaço,MT,Brasil
1309,Barão de Melgaço,MT,Brasil
1310,Chapada dos Guimarães,MT,Brasil
1311,Acorizal,MT,Brasil
1312,Cuiabá,MT,Brasil
1313,Sinop,MT,Brasil
1314,Poconé,MT,Brasil
1315,Barão de Melgaço,MT,Brasil
1316,Chapada dos Guimarães,MT,Brasil
1317,Barão de Melgaço,MT,Brasil
3669,Barão de Melgaço,MT,Brasil
1318,Cuiabá,MT,Brasil
1319,Acorizal,MT,Brasil
1320,Cotriguaçu,MT,Brasil
1321,Curupira,MT,Brasil
1322,Aripuanã,MT,Brasil
1323,Cuiabá,MT,Brasil
1324,Cuiabá,MT,Brasil
1325,Cláudia,MT,Brasil
1326,Guarapuava,PR,Brasil
1327,Sâo Vicente,SP,Brasil
1328,Grisons, ,Suiça
1329,Parada Nueva - Depto de Montevideo, ,Uruguai
1330,Terra Roxa,PR,Brasil
1331,"Cerro, Departamento de Montevideo", ,Uruguai
1332,San José- Departamento de San José, ,Uruguai
1333,Itatiaia,RJ,Brasil
1334,Limeira,SP,Brasil
1335,Almirante Tamandaré,PR,Brasil
1336,Curitiba,PR,Brasil
1337,Gouveia,MG,Brasil
1338,Carambeí,PR,Brasil
1339,São José dos Pinhais,PR,Brasil
1340,Pontal do Paraná,PR,Brasil
1341,Campo Largo,PR,Brasil
1342,Curitiba,PR,Brasil
1343,Almirante Tamandaré,PR,Brasil
1344,São José dos Pinhais,PR,Brasil
1345,Balsa Nova,PR,Brasil
1346,Belo Horizonte,MG,Brasil
1347,Chapadão do Lageado,SC,Brasil
1348,Paranaguá,PR,Brasil
1349,Itatiaia,RJ,Brasil
1350,Chapada Diamantina,BA,Brasil
1351,Baião,PA,Brasil
1352,Santa Tereza,RS,Brasil
1353,Pontal do Paraná,PR,Brasil
1354,Itapema do Norte,SC,Brasil
1355,São Francisco do Sul,SC,Brasil
1356,Guarapuava,PR,Brasil
1357,Guarapuava,PR,Brasil
1358,Prudentópolis,PR,Brasil
1359,Fênix,PR,Brasil
1360,Rio Verde de Mato Grosso,MS,Brasil
1361,Puerto Isabel, ,Bolívia
1362,Naviraí,MS,Brasil
1363,Campo Grande,MS,Brasil
1364,Naviraí,MS,Brasil
1365,Nioaque,MS,Brasil
1366,Corumbá,MS,Brasil
1367,Corumbá,MS,Brasil
1368,Corumbá,MS,Brasil
1369,Rio Verde de Mato Grosso,MS,Brasil
1370,Rio Verde de Mato Grosso,MS,Brasil
1371,Rio Verde de Mato Grosso,MS,Brasil
1372,Rio Verde de Mato Grosso,MS,Brasil
1373,Rio Verde de Mato Grosso,MS,Brasil
1374,Corumbá,MS,Brasil
1375,Corumbá,MS,Brasil
1376,Campo Grande,MS,Brasil
1377,Campo Grande,MS,Brasil
1378,Rio Verde de Mato Grosso,MS,Brasil
1379,Corumbá,MS,Brasil
1380,Corumbá,MS,Brasil
1381,Corumbá,MS,Brasil
1382,Corumbá,MS,Brasil
1383,Campo Grande,MS,Brasil
1384,Corumbá,MS,Brasil
1385,Terenos,MS,Brasil
1386,Corumbá,MS,Brasil
1387,Corumbá,MS,Brasil
1388,Corumbá,MS,Brasil
1389,Sooretama,ES,Brasil
1390,Barão de Melgaço,MT,Brasil
1391,Barão de Melgaço,MT,Brasil
1392,Rosário Oeste,MT,Brasil
1393,Aripuanã,MT,Brasil
1394,Barão de Melgaço,MT,Brasil
1395,Cuiabá,MT,Brasil
1396,Livramento,MT,Brasil
1397,Poconé,MT,Brasil
1399, ,MT,Brasil
1400,Cáceres,MT,Brasil
1401,Vila Bela da Santíssima Trindade,MT,Brasil
1402,Cáceres,MT,Brasil
1403,Cáceres,MT,Brasil
1404,Jaciara,MT,Brasil
1405,Cuiabá,MT,Brasil
1406,Rondonópolis,MT,Brasil
1407,Juruena,MT,Brasil
1408,Cáceres,MT,Brasil
1409,Poconé,MT,Brasil
1410,Santo Antônio do Leverger,MT,Brasil
1411,Paranatinga,MT,Brasil
1412,Sinop,MT,Brasil
1413,Cuiabá,MT,Brasil
1414,Cuiabá,MT,Brasil
1415,Cuiabá,MT,Brasil
1416,Cuiabá,MT,Brasil
1417,Cuiabá,MT,Brasil
1418, ,MT,Brasil
1419,Cuiabá,MT,Brasil
1420,Poconé,MT,Brasil
1421,Cuiabá,MT,Brasil
1422,Vila Bela da Santíssima Trindade,MT,Brasil
1423,Rosário Oeste,MT,Brasil
1424,Chapada dos Guimarães,MT,Brasil
1425,Rondonópolis,MT,Brasil
1426,Poconé,MT,Brasil
1427,Tangará da Serra,MT,Brasil
1428,Cáceres,MT,Brasil
1429,São Tomé,PR,Brasil
1430,Campo Mourão,PR,Brasil
1431,Avanhandava,SP,Brasil
1432,Assis,SP,Brasil
1433,Avanhandava,SP,Brasil
1434,Ponta Grossa,PR,Brasil
1435,São José dos Pinhais,PR,Brasil
1436,Cruz Machado,PR,Brasil
1437,Reserva do Iguaçu,PR,Brasil
1438,Joinville,SC,Brasil
1439,Telêmaco Borba,PR,Brasil
1440,Bituruna,PR,Brasil
1441,Piraí do Sul,PR,Brasil
1442,Campo Largo,PR,Brasil
1443,Guaratuba,PR,Brasil
1444,Ortigueira,PR,Brasil
1445,União da Vitória,PR,Brasil
1446,Maracaju,MS,Brasil
1447,Maracaju,MS,Brasil
1448,Ventania,PR,Brasil
1449,Ventania,PR,Brasil
1450,Ventania,PR,Brasil
1451,Sengés,PR,Brasil
1452,Kaloré,PR,Brasil
1453,Primeiro de Maio,PR,Brasil
1454,Caarapó,MS,Brasil
1455,Corumbataí do Sul,PR,Brasil
1456,Jaguariaíva,PR,Brasil
1457,Jaguariaíva,PR,Brasil
1458,Porto Rico,PR,Brasil
1459,Taquarussu,MS,Brasil
1460,Porto Rico,PR,Brasil
1461,Jateí,MS,Brasil
1462,Jateí,MS,Brasil
1463,Porto Rico,PR,Brasil
1464,Batayporã,MS,Brasil
1465,Taquarussu,MS,Brasil
1466,Taquarussu,MS,Brasil
1467,Batayporã,MS,Brasil
1468,Porto Rico,PR,Brasil
1469,São Pedro do Paraná,PR,Brasil
1470,São Pedro do Paraná,PR,Brasil
1471,Marilena,PR,Brasil
1472,Marilena,PR,Brasil
1473,Porto Rico,PR,Brasil
1474,Taquarussu,MS,Brasil
1475,Batayporã,MS,Brasil
1476,Iretama,PR,Brasil
1477,Piraquara,PR,Brasil
1478,Telêmaco Borba,PR,Brasil
1479,Ortigueira,PR,Brasil
1480,Ortigueira,PR,Brasil
1481,Telêmaco Borba,PR,Brasil
1482,Ponta Grossa,PR,Brasil
1483,Morretes,PR,Brasil
1484,Ortigueira,PR,Brasil
1485,Ortigueira,PR,Brasil
1486,Telêmaco Borba,PR,Brasil
1487,Ortigueira,PR,Brasil
1488,Ortigueira,PR,Brasil
1489,Guaratuba,PR,Brasil
1490,Valparaiso,SP,Brasil
1491,Tibagi,PR,Brasil
1492,Quatro Barras,PR,Brasil
1493,Telêmaco Borba,PR,Brasil
1494,Telêmaco Borba,PR,Brasil
1495,Telêmaco Borba,PR,Brasil
1496,Guaratuba,PR,Brasil
1497,Telêmaco Borba,PR,Brasil
1498,Telêmaco Borba,PR,Brasil
1499,Ortigueira,PR,Brasil
1500,Telêmaco Borba,PR,Brasil
1501,Ortigueira,PR,Brasil
1502,Telêmaco Borba,PR,Brasil
1503,Ortigueira,PR,Brasil
1504,Curitiba,PR,Brasil
1505,São José dos Pinhais,PR,Brasil
1506,Boa Ventura de São Roque,PR,Brasil
1507,Curitiba,PR,Brasil
1508,Ipira,SC,Brasil
1509,Niterói,RJ,Brasil
1510,Quatro Barras,PR,Brasil
1511,Ipira,SC,Brasil
1512,Ipira,SC,Brasil
1513,Ortigueira,PR,Brasil
1514,Telêmaco Borba,PR,Brasil
1515,Telêmaco Borba,PR,Brasil
1516,Telêmaco Borba,PR,Brasil
1517,Piraí do Sul,PR,Brasil
1518,São José dos Pinhais,PR,Brasil
1519,Garuva,SC,Brasil
1520,Palmeira,PR,Brasil
1521,Piraí do Sul,PR,Brasil
1522,Tijucas do Sul,PR,Brasil
1523,Balsa Nova,PR,Brasil
1524,Candelária,RS,Brasil
1525,Guaíra,PR,Brasil
1526,Blumenau,SC,Brasil
1527,Dionísio Cerqueira,SC,Brasil
1528,São Borja,RS,Brasil
1529,Telêmaco Borba,PR,Brasil
1530,Telêmaco Borba,PR,Brasil
1531,Telêmaco Borba,PR,Brasil
1532,Pontal do Paraná,PR,Brasil
1533,União da Vitória,PR,Brasil
1534,Tijucas do Sul,PR,Brasil
1535,Telêmaco Borba,PR,Brasil
1536,Tijucas do Sul,PR,Brasil
1537,Guarapuava,PR,Brasil
1538,São José dos Pinhais,PR,Brasil
1539,São José dos PInhais,PR,Brasil
1540,São José dos Pinhais,PR,Brasil
1541,São José dos Pinhais,PR,Brasil
1542,São José dos Pinhais,PR,Brasil
1543,Telêmaco Borba,PR,Brasil
1544,Brasília,DF,Brasil
1545,Brasília,DF,Brasil
1546,Arenópolis,GO,Brasil
1547,Brasília,DF,Brasil
1548,Caiapônia,GO,Brasil
1549,Brasília,DF,Brasil
1550,Mambaí,GO,Brasil
1551,Montes Claros de Goiás,GO,Brasil
1552,Novo Alegre,TO,Brasil
